relative_path,filename,dimensions_x_y_z,triangles,candidate_categories
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_archedwindow_gated.gltf,wall_archedwindow_gated.gltf,4.0 x 1.0 x 4.0,732,walls; gates
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_archedwindow_gated_scaffold.gltf,wall_archedwindow_gated_scaffold.gltf,4.0 x 1.0 x 4.0,674,walls; gates; ruins
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_archedwindow_open.gltf,wall_archedwindow_open.gltf,4.0 x 1.0 x 4.0,635,walls; gates
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_broken.gltf,wall_broken.gltf,4.0 x 1.0 x 4.0,784,walls; ruins
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_corner.gltf,wall_corner.gltf,2.5 x 2.5 x 4.0,443,walls
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_corner_gated.gltf,wall_corner_gated.gltf,2.5 x 2.5 x 4.0,557,walls; gates
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_corner_scaffold.gltf,wall_corner_scaffold.gltf,2.5 x 2.5 x 4.0,515,walls; ruins
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_corner_small.gltf,wall_corner_small.gltf,1.5 x 1.5 x 4.0,223,walls
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_cracked.gltf,wall_cracked.gltf,4.0 x 1.259 x 4.0,2010,walls; ruins
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_crossing.gltf,wall_crossing.gltf,4.0 x 4.0 x 4.0,698,walls
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_doorway.gltf,wall_doorway.gltf,4.0 x 1.0 x 4.0,1068,walls; gates
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_doorway_scaffold.gltf,wall_doorway_scaffold.gltf,4.0 x 1.0 x 4.0,1150,walls; gates; ruins
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_doorway_sides.gltf,wall_doorway_sides.gltf,5.0 x 4.0 x 4.0,1160,walls; gates
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_doorway_Tsplit.gltf,wall_doorway_Tsplit.gltf,8.0 x 2.5 x 4.0,1096,walls; gates
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_endcap.gltf,wall_endcap.gltf,1.067 x 1.0 x 4.0,222,walls
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_gated.gltf,wall_gated.gltf,4.0 x 1.0 x 4.0,449,walls; gates
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_half.gltf,wall_half.gltf,2.0 x 1.0 x 4.0,272,walls
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_half_endcap.gltf,wall_half_endcap.gltf,2.0 x 1.0 x 4.0,268,walls
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_half_endcap_sloped.gltf,wall_half_endcap_sloped.gltf,2.0 x 1.0 x 4.0,230,walls
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_open_scaffold.gltf,wall_open_scaffold.gltf,4.0 x 1.0 x 4.0,196,walls; ruins
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_pillar.gltf,wall_pillar.gltf,4.0 x 1.5 x 4.0,540,walls
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_scaffold.gltf,wall_scaffold.gltf,4.0 x 1.0 x 4.0,584,walls; ruins
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_shelves.gltf,wall_shelves.gltf,4.0 x 1.368 x 4.0,1582,walls
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_sloped.gltf,wall_sloped.gltf,4.0 x 1.0 x 4.0,257,walls
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_Tsplit.gltf,wall_Tsplit.gltf,4.0 x 2.5 x 4.0,596,walls
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_Tsplit_sloped.gltf,wall_Tsplit_sloped.gltf,4.0 x 2.5 x 4.0,555,walls
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_window_closed.gltf,wall_window_closed.gltf,4.0 x 1.0 x 4.0,664,walls
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_window_closed_scaffold.gltf,wall_window_closed_scaffold.gltf,4.0 x 1.0 x 4.0,736,walls; ruins
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_window_open.gltf,wall_window_open.gltf,4.0 x 1.0 x 4.0,604,walls
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_window_open_scaffold.gltf,wall_window_open_scaffold.gltf,4.0 x 1.0 x 4.0,676,walls; ruins
